Customer_ID,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Credit_Utilization_Ratio,Num_of_Delayed_Payment,Changed_Credit_Limit,Credit_Mix
CUS_0x3e85,11903.83,6,4,26.9117067164,13,18.1,1
CUS_0x23b5,865.918333333333,9,9,36.9524522650443,25,7.91,0
CUS_0x4e38,9960.62,4,3,35.3122348863276,4,1.37,2
CUS_0x97f8,11039.9,3,6,40.8330182009116,5,10.52,2
CUS_0xecb,11574.3566666667,5,6,25.7970673192926,7,4.19,2
CUS_0x3fd9,6644.4725,5,4,28.9471755769803,6,8.37,1
CUS_0x87e6,10125.9266666667,2,4,34.1653984371984,13,11.46,2
CUS_0xb956,11455.1933333333,2,5,31.1906276077928,12,10.56,2
CUS_0x2547,2437.21833333333,3,3,36.7692267160017,17,8.55,1
CUS_0x745a,2983.82166666667,7,10,31.0629794021257,16,7.65,1
CUS_0x7165,546.831666666667,7,9,38.0392418154781,19,1.15,0
CUS_0x92df,1682.08369645572,5,7,25.4417477693157,14,14.41,1
CUS_0xa22a,503.37,5,5,31.6132664529957,10,13.53,1
CUS_0x972a,7299.47333333333,5,7,40.1603582046669,15,3.65,1
CUS_0x8837,8911.14,3,4,29.5538910617733,11,4.47,2
CUS_0x56a9,2035.0275,4,4,26.2548812958606,18,8.26,1
CUS_0x9b81,7875.78333333333,3,4,40.5584413989185,15,4.51,1
CUS_0xb9ca,6020.62,10,8,34.7631205412646,24,19.47,0
CUS_0x5c06,2555.0625,8,7,37.9701081697483,9,16.03,1
CUS_0x3cd2,7680.6125,0,4,36.6263220197832,1,5.74,2
CUS_0x9556,5968.17666666667,9,9,38.2036915720095,17,19.85,0
CUS_0x6f2a,12378.4037700125,2,7,31.2410954843161,4,-4.97,2
CUS_0x7659,1773.78291666667,5,5,29.3536357718399,11,11.17,2
CUS_0x3ea4,3129.93833333333,7,5,28.5668818613453,14,1.1,1
CUS_0x9c1f,4665.8675,6,9,31.3957363977877,20,1.53,0
CUS_0x4abb,6091.6075,3,7,36.7213858229015,18,13.81,1
CUS_0x1986,1274.89281041087,6,6,38.9655872216393,18,21.37,1
CUS_0x1100,3607.545,6,10,25.7555758901846,20,16.05,1
CUS_0xdd8,7108.34833333333,3,1,36.2271171308756,1,0.5,2
CUS_0x8072,7202.96,4,2,36.1837287532054,9,6.88,2
CUS_0x56b4,1243.39583333333,5,6,33.4730865101068,10,10.1,2
CUS_0x5e52,2497.9225,4,7,29.1695356354297,15,4.36,1
CUS_0x2ca3,1399.52500591442,4,9,30.1295240947039,11,12.07,1
CUS_0x4f65,1652.10416666667,3,7,22.7427763752384,13,7.96,1
CUS_0xb85a,4973.58166666667,4,6,37.5007671979816,2,12.92,2
CUS_0x84a2,1557.735,8,10,25.4663353165409,16,0.88,0
CUS_0x1e91,6103.44833333333,5,3,37.6126092537303,15,9.68,1
CUS_0x33b8,1536.55666666667,10,5,37.3387321658399,24,3.36,0
CUS_0xb3cb,2510.18166666667,5,5,40.9925899962295,16,5.03,1
CUS_0xbaee,5333.16333333333,6,9,36.1181961652835,11,8.58,1
CUS_0xb756,1406.80083333333,9,10,32.938687494311,25,25.94,0
CUS_0xc0b7,7227.995,3,3,41.6793135295138,11,16.95,1
CUS_0x53f9,3121.09083333333,1,3,27.911356168625,7,6.72,2
CUS_0x5b37,887.251666666667,6,8,32.1365208260465,14,3.6,1
CUS_0x2e1a,3865.19,8,4,39.3681423025268,21,9.87,1
CUS_0x51bf,7476.02333333333,5,6,31.7522172165806,17,18.75,1
CUS_0x6f0c,4207.74,5,3,25.4882380717253,7,19.98,1
CUS_0x4ef1,9637.17333333333,8,7,40.815052338681,18,18.45,1
CUS_0x3909,1707.97416666667,6,5,34.6250415260107,14,10.74,1
CUS_0x5ae2,3212.86583333333,3,3,27.7917734512751,18,8.82,1
CUS_0xb503,2807.59666666667,5,3,27.5815071295107,19,3.88,1
CUS_0x8ca3,2622.49666666667,7,9,40.8341387667579,19,27.4,0
CUS_0x8a8c,1126.91833333333,10,5,29.9007511663154,15,30.86,0
CUS_0x4969,8103.8725,1,6,29.2441742040962,3,4.74,2
CUS_0x1631,5212.77666666667,4,3,36.8129372176789,15,11.71,1
CUS_0xedb,4038.44,9,5,35.807878987292,9,14.07,1
CUS_0xc1ce,1740.15583333333,8,5,28.1263777619347,17,17.91,1
CUS_0x8e90,3430.10583333333,5,4,26.2368546879391,12,9.45,2
CUS_0x63b1,8394.27672215135,6,3,29.8258185612641,18,9.36,1
CUS_0x2794,818.541666666667,8,5,36.0034055224437,17,15.57,1
CUS_0x5e0d,3288.3075,5,2,24.7140323509606,4,2.42,2
CUS_0x180f,2286.3575,3,6,34.6321537993045,19,17.65,1
CUS_0x65ab,1405.715,5,7,34.9188051990874,17,8.82,1
CUS_0x7813,5874.66494733522,7,5,35.2087516348082,16,5.12,0
CUS_0x5d4c,5279.51,0,3,24.2588205340587,0,2.56,2
CUS_0x3097,14496.21,5,3,34.1445079051659,1,1.48,2
CUS_0x71e2,2139.505,1,6,22.9377333639818,5,4.98,2
CUS_0x820c,1706.5625,9,6,28.0650139475185,17,31.69,0
CUS_0x66a7,2902.29333333333,9,10,37.9679466356227,26,4.27,0
CUS_0x88e2,1214.89833333333,8,6,24.0272176613699,20,24.56,0
CUS_0xa3a9,7850.325,7,4,30.7157694295658,15,2.39,1
CUS_0x7ac7,688.49,6,8,37.7619111562392,16,6.9,0
CUS_0xa0ee,1255.06166666667,7,7,35.3958622231298,10,10.93,1
CUS_0xb130,5422.615,3,7,24.6259626267457,7,9.35,2
CUS_0x262e,645.630416666667,6,4,40.4113242327487,13,11.25,1
CUS_0x457b,6731.85,9,10,34.7603785176618,20,19.76,0
CUS_0x1a59,5481.745,4,4,26.9299551222216,4,4.21,2
CUS_0xb798,3798.05916666667,5,5,27.0352655032186,12,8.64,2
CUS_0xa8e1,5154.77666666667,4,3,30.9811738214916,13,8.72,1
CUS_0x29ae,5280.94660758938,5,7,25.1728124734965,20,3.96,2
CUS_0xb276,4735.5224456862,4,7,38.4214836389827,10,5.7,2
CUS_0x165b,11947.12,5,4,37.7258353439629,15,17.99,1
CUS_0x660b,9939.3075,0,4,34.282621834612,3,9.5,2
CUS_0x4285,1536.99583333333,6,4,25.2577733458716,10,15.97,1
CUS_0xe57,1744.8525,6,9,35.7063929632505,22,0.78,0
CUS_0xa751,1605.56,10,6,30.1474921634973,16,16.72,0
CUS_0x9d87,3516.355,8,9,35.1170758489597,20,9.22,0
CUS_0xc3df,991.212083333333,8,8,39.7300726709128,21,17,0
CUS_0x62a1,1401.45666666667,7,4,30.8033287031042,8,10.81,1
CUS_0x24cc,2797.57083333333,0,4,27.1646912691067,10,7.21,2
CUS_0xa6a3,3544.5175,0,7,27.0625381788047,8,4.27,2
CUS_0x57f0,14185.15,0,3,30.555626057076,15,4.62,2
CUS_0x6c17,10233.9233333333,3,6,25.128295748038,16,6.55,1
CUS_0x6d05,6875.46833333333,5,1,27.1097324948128,0,4.05,2
CUS_0x9f3,2146.36916666667,2,5,25.1950021483921,0,4.99,2
CUS_0x529b,3548.335,8,8,27.790171606392,19,17.4,1
CUS_0x41f0,1561.25,6,3,25.674393852842,14,5.07,1
CUS_0x7a50,14176.8966666667,5,2,27.9617683014078,5,2.98,2
CUS_0xbab,3465.01333333333,5,5,32.1233887500798,9,5.08,2
CUS_0xb9e5,647.480833333333,6,9,25.9798539555364,24,19.6,0
CUS_0x5abc,4966.9825,10,10,25.7302983137006,22,19.84,0
CUS_0x498a,1531.57083333333,6,6,27.935111212771,25,28.71,0
CUS_0x98ba,2453.27166666667,3,5,38.979507846047,13,3.18,1
CUS_0xbaeb,9389.89,3,5,30.4785455111418,15,10.48,1
CUS_0x5721,1811.3575,8,5,26.4551492101057,20,20.57,0
CUS_0x8b12,5246.42833333333,3,4,27.7397190776124,9,9.19,2
CUS_0x8936,1712.6125,8,10,27.9604773808351,9,18.12,1
CUS_0x63df,3999.99,7,5,37.0016680254862,22,19.48,0
CUS_0x738f,872.943333333333,5,7,23.4575133205313,20,2.47,2
CUS_0x5794,896.089583333333,6,8,24.9605096300544,19,28.81,0
CUS_0x7f73,2598.81916666667,5,3,23.5309594256316,19,5.25,2
CUS_0x86ce,6805.81,6,7,28.1572505206218,21,15.22,0
CUS_0x5bfc,1056.8025,8,10,25.7019982973068,15,17.51,0
CUS_0x6257,12014.94,8,6,37.6420879684146,15,8.3,2
CUS_0x9da0,1108.795,8,5,26.538548550889,16,13.1,0
CUS_0xa011,2609.34583333333,5,3,37.9017109174617,22,19.13,1
CUS_0x1ebc,10230.33,1,5,29.1499525908678,4,2.31,2
CUS_0x6956,4914.95333333333,9,7,26.9861473573281,20,18.18,0
CUS_0xa401,13058.77,1,5,30.9719830130093,7,3.08,2
CUS_0xa46,789.607083333333,8,7,24.4298474574596,17,8.46,1
CUS_0x42a5,1523.91916666667,6,6,36.3786033037251,8,9.34,1
CUS_0x787b,5633.55333333333,9,7,28.7195076333588,22,8.1,0
CUS_0x9a55,840.06,8,6,26.9546892845063,14,17.65,1
CUS_0x9ab6,3043.15166666667,4,4,25.9956993881045,8,11.44,1
CUS_0x96b4,1758.94916666667,10,7,23.2452230346068,23,25.33,0
CUS_0x388a,2584.49916666667,2,6,38.8734975916692,6,9.22,2
CUS_0xc516,8028.6425,0,1,31.9146464804909,9,2.2,2
CUS_0x88e3,5207.15,4,5,36.381200575646,3,-3.36,2
CUS_0x3baa,2698.38,5,5,36.0176481676676,10,10.04,2
CUS_0x4edc,5572.7925,8,5,28.0522962988183,14,1.88,2
CUS_0x6938,9747.99333333333,5,6,26.103331664266,15,7.4,2
CUS_0xa54d,4136.14938619288,3,6,34.391177030883,8,1.27,2
CUS_0x45bd,6919.45,3,3,39.7035317054102,6,8.61,2
CUS_0x437a,6680.235,8,4,30.4265241086681,10,2.02,1
CUS_0x8f7e,2794.83083333333,4,6,29.1740915276623,10,19.4,1
CUS_0x4c9f,2759.97333333333,6,7,35.9920334091815,20,13.77,1
CUS_0x969b,1295.5075,8,6,37.2214893774383,20,16.34,1
CUS_0x5522,643.837083333333,6,9,31.1772795320408,16,-1.97,0
CUS_0x144f,6134.53666666667,7,10,26.9266971488787,18,6.52,0
CUS_0x3872,1372.90258881368,6,4,35.5294733057023,19,26.46,1
CUS_0x3aeb,2116.58583333333,8,7,26.7201566027732,9,15.48,1
CUS_0x2301,2135.80916666667,6,4,38.3443271156249,15,1.08,1
CUS_0x3ccf,2722.63666666667,2,5,31.0378532197631,5,6.8,2
CUS_0x40c5,2867.64879579099,4,4,36.1679818500425,0,1.76,2
CUS_0x1d8f,1417.80666666667,7,9,38.4514178332661,16,27.12,0
CUS_0x9f2f,6894.33666666667,6,7,33.0397296772246,26,8.71,0
CUS_0x73de,8382.01333333333,6,7,27.7525679040358,18,18.66,1
CUS_0x9cab,3428.23666666667,8,6,22.2367481132675,16,9.03,0
CUS_0x99bc,2850.70916666667,3,7,25.4110681310486,3,11.35,2
CUS_0xab9e,4239.42666666667,7,6,36.3715023577716,12,4.55,2
CUS_0x31e3,7022.25395981105,7,6,28.4654511037181,10,8.73,1
CUS_0xb5d4,8435.555,4,4,36.0266962948237,14,15.17,1
CUS_0x8d4f,592.179166666667,6,5,23.5792336778132,21,3.66,0
CUS_0x7aae,4803.675,8,6,24.8452128525254,12,17.09,1
CUS_0x1585,1513.50208333333,6,6,38.2044282570495,19,9.67,1
CUS_0x5f28,3081.17083333333,0,5,22.9252414272114,8,15.54,2
CUS_0x701f,5111.0775,4,7,32.8112894513468,10,6.09,2
CUS_0x4334,1531.9025,10,10,33.7911390990814,25,2.66,0
CUS_0xbe1b,1023.21758846009,8,5,26.8313680236516,18,5.51,0
CUS_0xbfa0,3355.54114213296,1,6,32.7834318934319,4,2.72,2
CUS_0xae02,10367.67,4,5,34.9652173609811,14,15.6,1
CUS_0xada3,2312.33083333333,3,7,38.1934156137874,12,10.37,2
CUS_0x9f80,3452.16416666667,1,7,31.1576214613325,6,6.72,2
CUS_0xbd95,720.154583333333,8,10,33.0196312914034,16,26.87,0
CUS_0x7251,13773.3466666667,3,7,38.0568648229148,11,11.19,2
CUS_0x3f7,1995.37333333333,4,4,39.1963885569986,17,10.51,1
CUS_0x93c8,4590.5925,7,10,34.3326959542472,23,18.22,0
CUS_0xa058,2359.81083333333,5,6,31.6299695090533,10,9.01,1
CUS_0xb5a8,911.202083333333,3,7,34.6605268037481,9,4.95,1
CUS_0x2b51,4007.69333333333,7,3,38.2285578432449,20,6.17,1
CUS_0x73a6,4366.95,9,8,26.3855731977235,15,18.53,0
CUS_0xc49c,9866.14333333333,5,1,30.616446669241,8,11.14,2
CUS_0x6623,2912.74583333333,5,3,36.549542137951,5,6.81,2
CUS_0x5b9b,1634.52338654643,7,5,39.7495649809582,20,19.2,1
CUS_0x7b32,4511.6125,9,9,23.1320090340261,21,22.15,0
CUS_0x104e,1688.40583333333,8,4,38.4547133676745,17,4.32,1
CUS_0x9fe8,2853.29416666667,6,3,26.5058283418093,10,3.38,1
CUS_0x7837,3042.63666666667,7,10,31.4494794275023,23,0.56,0
CUS_0x8e5a,4864.22666666667,7,7,25.4876273881439,16,8.09,0
CUS_0x658e,3790.7075,6,7,36.9213003723543,18,3.37,0
CUS_0xc1b6,1915.31,5,3,26.5663659068518,17,11.68,1
CUS_0xc41f,11603.1666666667,3,6,26.3354652331601,0,1.99,2
CUS_0xa6f9,3781.56,9,9,28.3925697158645,22,2.13,0
CUS_0xb8ea,1018.715,6,6,37.9899953784752,25,28.94,0
CUS_0x7414,4314.43166666667,8,7,25.8786247383469,12,-3.81,1
CUS_0x40f9,10078.07,8,4,35.2430378865624,19,1.6,1
CUS_0x169c,1135.57708333333,7,4,28.5992465026295,11,4.54,2
CUS_0x6fd5,977.959593864487,9,7,32.7079509942868,12,1.27,0
CUS_0x3dd5,1046.88916666667,7,10,30.7661138805238,23,18.36,0
CUS_0x7ea5,6802.54,7,5,32.4185948079483,20,7.55,0
CUS_0x2e31,5309.22666666667,9,8,22.0171582759956,18,26.48,0
CUS_0xade3,13822.37,1,6,24.407471697221,2,6.71,2
CUS_0x9b5c,3041.67166666667,1,3,29.7377474987267,3,0.5,2
CUS_0x37d2,2438.3575,5,6,39.3271562853518,1,2.69,2
CUS_0x2243,879.673605304028,3,7,23.785963525106,10,3.01,1
CUS_0x90fa,2938.58,3,5,39.5352496283522,9,11.33,1
CUS_0xb6e7,1264.275,9,7,23.88292319474,22,21.06,0
CUS_0x117f,7599.655,3,4,25.6722497408232,8,11.52,1
CUS_0xafce,3305.60166666667,2,5,31.2409256019278,10,11.37,2
CUS_0x23b0,6241.81333333333,2,4,28.3677178608295,6,7.01,2
CUS_0xa2f7,1683.10166666667,8,3,29.7275955911138,20,24.33,1
CUS_0x982e,1851.46916666667,6,7,32.5224186797196,13,11.24,1
CUS_0x9a95,4098.9575,6,6,35.7447214270601,25,8.11,0
CUS_0x3b52,4294.92842528029,5,3,26.2562709694912,10,14.76,1
CUS_0x31bd,4751.89,10,8,25.9758529127903,20,18.18,1
CUS_0x7a36,3363.0325,2,5,34.4318980376102,3,2.18,2
CUS_0x2508,1321.92583333333,7,8,32.3333027587825,16,18.12,0
CUS_0x919a,2349.21333333333,5,5,37.3974478544391,17,7.53,2
CUS_0x512e,1669.5175,10,6,29.5293983021161,20,21.39,1
CUS_0x511c,1298.76,8,7,24.4013069088063,16,19.08,1
CUS_0x2beb,471.4475,7,8,24.2168141174427,23,18.72,0
CUS_0x53bf,1840.67833333333,6,5,28.4789674157033,22,-4.1,0
CUS_0x4fb8,2320.59471106338,10,5,35.131189590741,16,10.05,0
CUS_0x451e,2907.62166666667,3,3,25.6907169521179,14,18.19,1
CUS_0x34fb,973.6925,6,6,29.1878545873705,11,11.65,1
CUS_0xa631,1405.69916666667,8,8,29.5676696554595,23,13.92,0
CUS_0x55e0,1184.68083333333,9,5,32.3036842505776,16,18.09,1
CUS_0xa31,8681.395,5,5,30.0205571762159,20,10.69,1
CUS_0xa05,1562.08916666667,10,9,29.9577656787829,21,16.57,0
CUS_0xb98,6871.0275,8,7,31.4666275967026,14,11.64,1
CUS_0xc2cb,1677.59375,4,3,24.1835785547036,0,8.93,2
CUS_0x4fb5,909.425207533571,9,10,32.3884299696556,10,9.6,1
CUS_0x59dc,4806.73,5,3,32.6007719653516,17,19.6,1
CUS_0xbe55,1212.94423093904,6,7,31.6673184964248,22,18,0
CUS_0xc4d7,2939.36,7,6,24.6030252939432,13,12.91,1
CUS_0x9322,7016.63138113674,2,4,33.1958051217668,3,8.24,2
CUS_0x5088,5914.9475,6,3,36.6669835818543,12,7.56,1
CUS_0x458f,1345.25875,1,7,36.6219644772877,14,6.63,2
CUS_0x3213,7497.91333333333,4,5,29.4094692708851,8,10.48,1
CUS_0x18af,4515.08,6,8,28.1901799451635,19,6.09,0
CUS_0x9173,1437.31083333333,10,7,25.8941182892821,19,25.76,0
CUS_0x9e6c,3743.705,3,4,25.7363829979871,16,7.91,1
CUS_0x36b6,1519.22166666667,6,5,28.3652887227452,10,11.32,1
CUS_0x3161,4917.50666666667,8,4,28.7111773872068,11,5.75,2
CUS_0xbcbe,1460.73125,4,3,28.6365573673986,19,15.53,1
CUS_0x6030,4341.3925,7,5,34.023693118927,18,13.95,1
CUS_0x755e,1440.98666666667,7,10,25.179853937534,23,29.71,0
CUS_0x1488,681.3975,8,8,21.6831433483376,22,24.82,0
CUS_0x14d5,5976.52333333333,3,5,32.3920047832042,15,6.93,2
CUS_0x8a29,10334.1575,5,7,35.87234421612,10,8.8,2
CUS_0x8bbd,1580.00375,8,5,39.3812339943011,13,6.61,2
CUS_0x9e9a,5411.67166666667,7,5,38.1394944212395,18,6.8,1
CUS_0x6345,1684.355,6,5,26.0779093279773,12,16.13,1
CUS_0xba8,1276.33083333333,10,5,36.8493957191816,11,13.63,1
CUS_0x83f5,938.475,7,6,29.9134234945325,16,16.62,1
CUS_0x1aee,8279.095,4,3,31.4775620669686,12,4.16,2
CUS_0x8cfe,3898.5375,9,10,25.7479061541058,21,27.58,0
CUS_0x3f8b,1377.13416666667,8,5,39.1783770771063,20,12.7,1
CUS_0x748d,10083.1567631454,5,3,42.0208628114297,12,9.7,2
CUS_0x43a2,949.208333333333,9,8,34.3371603416735,21,9.98,0
CUS_0x4357,1707.29,6,5,30.1653759178147,11,10.98,1
CUS_0xb38f,4448.06232328661,2,3,36.630898347996,4,7.86,2
CUS_0xc48b,1077.58416666667,8,8,40.2400324410946,23,6.16,0
CUS_0x17e8,8543.8125,1,6,29.7996998846372,9,2.96,2
CUS_0x2467,4669.55247799848,6,3,37.104359085952,10,14.39,1
CUS_0x708f,3057.18166666667,7,10,27.4779506433724,25,16.98,0
CUS_0x47e8,3001.91833333333,2,6,26.1763657753722,4,0.8,2
CUS_0xa7ae,1974.03833333333,7,5,39.904912281447,13,3.11,2
CUS_0x5753,10955.2233333333,3,7,38.6024593144815,10,-2.93,1
CUS_0xa899,2974.4,10,6,40.6488000594197,16,16.83,0
CUS_0x40f,6242.0825,7,4,40.669397638041,8,11.87,1
CUS_0x90f8,3534.555,4,5,25.543211748744,3,11.25,2
CUS_0x3f0,2655.03583333333,6,3,30.6574274277954,12,14.11,1
CUS_0x5fd2,11719.8466666667,0,5,28.7192465174944,1,3.94,2
CUS_0xb9d,4051.2125,4,6,31.155784636909,12,11.4,1
CUS_0x2665,5588.7275,7,4,26.8549031435585,12,4.08,1
CUS_0x7409,2560.23916666667,4,7,23.7913170135087,0,8.71,2
CUS_0x75e,6470.54333333333,4,7,34.9285450435542,12,11.3,1
CUS_0x5826,1293.00791666667,5,5,33.0667539983729,7,0.97,2
CUS_0x6808,1497.92333333333,9,5,33.3381425221327,25,29.39,0
CUS_0xa865,1300.47333333333,3,4,30.6689483101716,23,9.1,2
CUS_0x61de,2475.36,4,3,33.2215405337114,17,2.57,1
CUS_0x5287,1809.0025,7,6,38.9320805342863,11,13.1,1
CUS_0x2b7d,1456.9525,6,7,28.1220054446181,24,8.59,0
CUS_0x91d4,9401.1,4,7,30.5724180469011,8,19.98,1
CUS_0x446c,803.450833333333,7,10,35.1255844477464,20,17.02,1
CUS_0x5756,6185.19,8,3,40.5227612194465,10,3.07,2
CUS_0xa049,4346.145,8,3,32.5486830029716,8,10.2,2
CUS_0x8844,13575.0166666667,5,4,36.7938922878881,6,0.12,2
CUS_0xa12e,1343.50291666667,7,3,34.2858680407586,19,14.23,1
CUS_0x2801,2590.38666666667,7,5,29.2928251157947,19,-2.64,0
CUS_0x70c5,3306.17166666667,6,7,35.452181130905,8,5.53,1
CUS_0x2b99,8310.5125,3,8,35.0341640265794,9,9.43,2
CUS_0x289b,1206.47416666667,6,8,30.3570298812643,20,11.78,0
CUS_0x4ceb,5059.77776553981,6,3,32.7740049973583,8,13.38,1
CUS_0x3ff7,1232.415,8,10,31.8550910309841,24,5.53,0
CUS_0xc6bb,4859.09,10,6,20.5096520638153,23,30.19,0
CUS_0x54b3,4665.8725,9,8,35.5173885475077,24,4.92,0
CUS_0x4b6a,822.559583333333,4,7,31.545295531269,9,12.49,1
CUS_0xa319,8171.1225,7,7,29.5665963205534,11,19.38,1
CUS_0x4602,5138.755,10,8,26.609892989574,19,21.13,0
CUS_0x97ab,1228.0025,5,5,25.4407148587872,0,1.63,2
CUS_0x2767,1445.27208333333,0,2,30.852863930755,3,17.51,2
CUS_0xbb73,1213.42916666667,5,4,35.2578300333993,14,10.03,1
CUS_0x8c88,4592.12,10,10,26.0856484378612,25,7.78,0
CUS_0x69aa,1330.12,9,9,25.7345578936558,25,5.14,0
CUS_0xa57,4305.45,3,4,23.9215327069652,9,7.54,1
CUS_0xa666,2543.12333333333,2,5,25.5490621238228,9,5.96,2
CUS_0x4e05,5033.48333333333,3,4,39.6760310408419,11,19.69,1
CUS_0xba60,1651.58375,1,3,26.3290467479973,4,18.04,2
CUS_0x9cd3,7710.565,8,3,39.9613078948739,18,11.18,1
CUS_0x778b,2165.79416666667,6,6,34.1224024469326,14,4.8,1
CUS_0x1c65,7727.3125,4,3,32.8542677034428,18,5.48,2
CUS_0xb1f8,8019.1925,3,6,24.9235568959644,12,6.89,2
CUS_0x5e18,13711.5648214291,3,4,39.2493693032697,12,11.6,2
CUS_0xb828,4679.215,7,9,22.7840227084333,26,1.79,0
CUS_0x5254,2283.135,5,7,31.711671947398,6,6.52,2
CUS_0x143c,1325.11347346218,1,3,36.978393669452,11,11.87,2
CUS_0x3fa8,14526.3266666667,4,6,39.3031374520664,12,6.64,2
CUS_0x704,1813.08583333333,5,5,25.4830786473433,13,4.2,1
CUS_0x7429,3511.47666666667,4,5,36.7527085851944,3,3.83,2
CUS_0x54c3,1457.56708333333,0,3,36.7716417241582,10,5.85,2
CUS_0x710a,6700.63,10,8,25.7023412955714,15,3.01,0
CUS_0x60ad,7774.815,0,5,35.5920322222294,10,7.88,2
CUS_0xc4de,6139.11,7,8,35.055615125157,22,29.02,0
CUS_0x5ec2,1881.34416666667,6,4,36.9921473599538,14,2.65,1
CUS_0x4967,1642.87583333333,9,8,25.6460016939857,17,9.54,0
CUS_0x692a,1874.05333333333,7,6,27.7753333619792,23,26.18,0
CUS_0xa8ce,4595.945,10,7,30.6191659104493,16,24.09,0
CUS_0x21b6,2836.78833333333,4,3,24.5463581657371,10,7.08,1
CUS_0xb218,3299.11333333333,10,10,36.9246731798801,20,19.24,1
CUS_0x7edb,2782.405,8,7,37.9169700753121,11,5.63,1
CUS_0x8e5,577.359166666667,8,6,36.3056984679525,24,7.64,0
CUS_0xc4bc,2524.26166666667,6,4,39.1339300616245,9,11.89,1
CUS_0x9a43,6999.37333333333,7,6,40.7589230256394,17,10.31,1
CUS_0x2ff7,1911.42916666667,5,7,33.9916354391592,18,10.08,1
CUS_0x827f,2729.35281670609,3,6,35.6240054820019,16,1.55,1
CUS_0xbb95,5313.4025,7,7,36.2476498676369,12,18.46,1
CUS_0x3f6a,1516.12706461677,3,7,25.8436260929742,16,14.94,1
CUS_0x48e4,2086.78583333333,0,6,25.6715271534334,7,8.51,2
CUS_0x683,863.6175,6,5,28.7921667637541,19,19.91,1
CUS_0x6133,7080.21666666667,3,7,38.0462036702555,15,7.58,1
CUS_0x6e58,1863.97166666667,3,6,24.6488522290242,15,4.87,1
CUS_0x6f5d,1290.90903632945,6,8,27.8352378060899,16,14.53,0
CUS_0x3bba,6016.62333333333,1,3,33.4184511995584,12,9,2
CUS_0xb4c3,2571.83166666667,7,9,38.1803362269446,24,-2.28,0
CUS_0xb92b,1105.78118273712,9,7,37.3431966166073,18,4.52,0
CUS_0x8f8f,8403.65333333333,7,5,40.0660919834252,11,4.66,1
CUS_0x7281,4547.1325,7,5,26.2843001738461,24,7.89,0
CUS_0xa731,1408.70458333333,4,4,23.1484537298823,5,10.98,2
CUS_0x903b,6655.2875,6,5,30.6234935299948,20,4.86,1
CUS_0xbecb,525.559583333333,10,7,36.8491101903081,17,23.04,0
CUS_0x23a8,4123.25,6,9,28.1623596903558,13,7.64,1
CUS_0xc192,2239.06916666667,5,5,35.8437560637642,9,6.44,2
CUS_0x8958,1027.45166666667,5,4,28.3560309790486,11,8.63,1
CUS_0x7b2c,7842.3225,5,4,25.4878887498402,2,6.36,2
CUS_0x60d,3154.29416666667,6,4,34.1717419918831,17,14.09,1
CUS_0x715e,1244.395,10,6,25.8189335925,18,8.71,0
CUS_0x61d4,8128.43,7,5,29.410151654553,10,2.51,1
CUS_0xa1f1,1904.73833333333,7,7,33.9915083039528,12,0.9,1
CUS_0xc21f,6744.1,9,5,36.0721908583243,19,17.31,0
CUS_0xc675,6255.05,6,8,26.9402144326635,15,2.71,0
CUS_0xa1ab,3616.1,9,6,27.6156627590434,14,16.76,0
CUS_0x7594,2048.51333333333,8,7,37.2256571494534,17,10.29,1
CUS_0x2f56,5968.505,8,4,30.4801394251558,8,14.06,1
CUS_0x6b45,3025.35166666667,10,10,26.81632533869,19,25.83,0
CUS_0x598f,2007.02,3,3,25.1298802060099,13,8.43,1
CUS_0x3e17,5055.875,10,5,25.6416978367892,11,15.26,1
CUS_0x292d,3029.68294860174,5,4,38.9450261558434,4,3.72,2
CUS_0x4874,1746.555,8,3,28.8961341419582,8,21.66,1
CUS_0x70af,1404.02333333333,8,5,40.0455838781578,8,16.96,1
CUS_0x460f,5998.61333333333,6,9,37.0874897586566,16,8.48,0
CUS_0xb7ca,719.869583333333,9,5,35.1039290811124,14,1.85,0
CUS_0xa961,3469.8,9,10,38.0522265545573,28,7.03,0
CUS_0x20b5,3325.06335303241,3,3,35.9924638330901,9,14.66,2
CUS_0xb0b7,1646.64791666667,3,7,38.078871648732,8,10.01,2
CUS_0xacaf,1797.31916666667,3,6,26.1286841299279,9,11.63,1
CUS_0x7a2d,1466.59416666667,8,6,38.2773292045948,15,5.09,1
CUS_0xb52d,1466.48670772237,8,8,25.8152515369983,23,6.74,0
CUS_0x6915,1404.83416666667,10,6,34.1569025348836,22,20.42,0
CUS_0x1204,1578.15166666667,8,8,29.3043094694357,8,19.36,1
CUS_0x4523,1564.17666666667,9,5,36.397267354507,21,4.4,0
CUS_0xb035,2794.47166666667,4,3,36.3578487849741,9,5.39,2
CUS_0xbc1f,5451.37902845737,6,4,36.5390995356331,13,8.7,1
CUS_0x8526,8205.3625,0,3,29.6653483614242,4,4.98,2
CUS_0x95cf,3515.08583333333,3,7,25.1880133193499,3,6.55,2
CUS_0x42c6,1549.03416666667,8,9,25.7540695503599,24,22.67,0
CUS_0x9c22,918.59375,8,7,34.8731163291071,13,19.48,1
CUS_0xc492,1572.1825,4,1,34.8641012794122,15,14.11,2
CUS_0xc0d7,3958.6625,9,9,24.7599311706842,12,3.22,0
